subject	predicate	object
Customer15726466	HasCrCard	HasCrCardYes
Customer15726466	IsActiveMember	IsActiveMemberNo
Customer15726466	CreditScore	CreditScore5
Customer15726466	Balance	Balance2
Customer15726466	EstimatedSalary	EstimatedSalary5
Customer15660390	Gender	GenderFemale
Customer15660390	Age	Age33
Customer15660390	Geography	GeographyFrance
Customer15660390	Tenure	Tenure6
Customer15660390	NumOfProducts	NumOfProducts2
Customer15660390	HasCrCard	HasCrCardYes
Customer15660390	IsActiveMember	IsActiveMemberYes
Customer15660390	CreditScore	CreditScore3
Customer15660390	Balance	Balance0
Customer15660390	EstimatedSalary	EstimatedSalary4
Customer15663942	Gender	GenderFemale
Customer15663942	Age	Age38
Customer15663942	Geography	GeographyFrance
Customer15663942	Tenure	Tenure5
Customer15663942	NumOfProducts	NumOfProducts2
Customer15663942	HasCrCard	HasCrCardNo
Customer15663942	IsActiveMember	IsActiveMemberNo
Customer15663942	CreditScore	CreditScore4
Customer15663942	Balance	Balance0
Customer15663942	EstimatedSalary	EstimatedSalary3
Customer15638610	Gender	GenderFemale
Customer15638610	Age	Age65
Customer15638610	Geography	GeographyGermany
Customer15638610	Tenure	Tenure5
Customer15638610	NumOfProducts	NumOfProducts1
Customer15638610	HasCrCard	HasCrCardYes
Customer15638610	IsActiveMember	IsActiveMemberNo
Customer15638610	CreditScore	CreditScore4
Customer15638610	Balance	Balance2
Customer15638610	EstimatedSalary	EstimatedSalary6
Customer15644446	Gender	GenderFemale
Customer15644446	Age	Age28
Customer15644446	Geography	GeographyFrance
Customer15644446	Tenure	Tenure6
Customer15644446	NumOfProducts	NumOfProducts1
Customer15644446	HasCrCard	HasCrCardNo
Customer15644446	IsActiveMember	IsActiveMemberYes
Customer15644446	CreditScore	CreditScore4
Customer15644446	Balance	Balance0
Customer15644446	EstimatedSalary	EstimatedSalary0
Customer15585892	Gender	GenderFemale
Customer15585892	Age	Age35
Customer15585892	Geography	GeographyFrance
Customer15585892	Tenure	Tenure8
Customer15585892	NumOfProducts	NumOfProducts1
Customer15585892	HasCrCard	HasCrCardNo
Customer15585892	IsActiveMember	IsActiveMemberNo
Customer15585892	CreditScore	CreditScore4
Customer15585892	Balance	Balance0
Customer15585892	EstimatedSalary	EstimatedSalary6
Customer15609356	Gender	GenderFemale
Customer15609356	Age	Age25
Customer15609356	Geography	GeographyFrance
Customer15609356	Tenure	Tenure1
Customer15609356	NumOfProducts	NumOfProducts2
Customer15609356	HasCrCard	HasCrCardNo
Customer15609356	IsActiveMember	IsActiveMemberNo
Customer15609356	CreditScore	CreditScore4
Customer15609356	Balance	Balance0
Customer15609356	EstimatedSalary	EstimatedSalary3
Customer15803378	Gender	GenderMale
Customer15803378	Age	Age44
Customer15803378	Geography	GeographySpain
Customer15803378	Tenure	Tenure8
Customer15803378	NumOfProducts	NumOfProducts2
Customer15803378	HasCrCard	HasCrCardYes
Customer15803378	IsActiveMember	IsActiveMemberYes
Customer15803378	CreditScore	CreditScore6
Customer15803378	Balance	Balance0
Customer15803378	EstimatedSalary	EstimatedSalary7
Customer15599440	Gender	GenderFemale
Customer15599440	Age	Age34
Customer15599440	Geography	GeographyFrance
Customer15599440	Tenure	Tenure8
Customer15599440	NumOfProducts	NumOfProducts2
Customer15599440	HasCrCard	HasCrCardYes
Customer15599440	IsActiveMember	IsActiveMemberNo
Customer15599440	CreditScore	CreditScore5
Customer15599440	Balance	Balance0
Customer15599440	EstimatedSalary	EstimatedSalary2
Customer15692408	Gender	GenderFemale
Customer15692408	Age	Age35
Customer15692408	Geography	GeographySpain
Customer15692408	Tenure	Tenure2
Customer15692408	NumOfProducts	NumOfProducts2
Customer15692408	HasCrCard	HasCrCardYes
Customer15692408	IsActiveMember	IsActiveMemberYes
Customer15692408	CreditScore	CreditScore2
Customer15692408	Balance	Balance0
Customer15692408	EstimatedSalary	EstimatedSalary0
Customer15683168	Gender	GenderFemale
Customer15683168	Age	Age30
Customer15683168	Geography	GeographyFrance
Customer15683168	Tenure	Tenure6
Customer15683168	NumOfProducts	NumOfProducts1
Customer15683168	HasCrCard	HasCrCardNo
Customer15683168	IsActiveMember	IsActiveMemberYes
Customer15683168	CreditScore	CreditScore3
Customer15683168	Balance	Balance0
Customer15683168	EstimatedSalary	EstimatedSalary7
Customer15790254	Gender	GenderMale
Customer15790254	Age	Age50
Customer15790254	Geography	GeographySpain
Customer15790254	Tenure	Tenure1
Customer15790254	NumOfProducts	NumOfProducts1
Customer15790254	HasCrCard	HasCrCardYes
Customer15790254	IsActiveMember	IsActiveMemberYes
Customer15790254	CreditScore	CreditScore5
Customer15790254	Balance	Balance1
Customer15790254	EstimatedSalary	EstimatedSalary0
Customer15767729	Gender	GenderMale
Customer15767729	Age	Age25
Customer15767729	Geography	GeographySpain
Customer15767729	Tenure	Tenure5
Customer15767729	NumOfProducts	NumOfProducts2
Customer15767729	HasCrCard	HasCrCardYes
Customer15767729	IsActiveMember	IsActiveMemberYes
Customer15767729	CreditScore	CreditScore4
Customer15767729	Balance	Balance3
Customer15767729	EstimatedSalary	EstimatedSalary1
Customer15768600	Gender	GenderMale
Customer15768600	Age	Age50
Customer15768600	Geography	GeographyGermany
Customer15768600	Tenure	Tenure9
Customer15768600	NumOfProducts	NumOfProducts1
Customer15768600	HasCrCard	HasCrCardYes
Customer15768600	IsActiveMember	IsActiveMemberNo
Customer15768600	CreditScore	CreditScore6
Customer15768600	Balance	Balance2
Customer15768600	EstimatedSalary	EstimatedSalary2
Customer15699839	Gender	GenderMale
Customer15699839	Age	Age36
Customer15699839	Geography	GeographyFrance
Customer15699839	Tenure	Tenure2
Customer15699839	NumOfProducts	NumOfProducts1
Customer15699839	HasCrCard	HasCrCardYes
Customer15699839	IsActiveMember	IsActiveMemberYes
Customer15699839	CreditScore	CreditScore4
Customer15699839	Balance	Balance3
Customer15699839	EstimatedSalary	EstimatedSalary2
Customer15786237	Gender	GenderMale
Customer15786237	Age	Age28
Customer15786237	Geography	GeographyFrance
Customer15786237	Tenure	Tenure7
Customer15786237	NumOfProducts	NumOfProducts2
Customer15786237	HasCrCard	HasCrCardYes
Customer15786237	IsActiveMember	IsActiveMemberNo
Customer15786237	CreditScore	CreditScore4
Customer15786237	Balance	Balance0
Customer15786237	EstimatedSalary	EstimatedSalary0
Customer15694530	Gender	GenderMale
Customer15694530	Age	Age28
Customer15694530	Geography	GeographyFrance
Customer15694530	Tenure	Tenure4
Customer15694530	NumOfProducts	NumOfProducts1
Customer15694530	HasCrCard	HasCrCardYes
Customer15694530	IsActiveMember	IsActiveMemberYes
Customer15694530	CreditScore	CreditScore4
Customer15694530	Balance	Balance3
Customer15694530	EstimatedSalary	EstimatedSalary6
Customer15796813	Gender	GenderMale
Customer15796813	Age	Age54
Customer15796813	Geography	GeographyFrance
Customer15796813	Tenure	Tenure3
Customer15796813	NumOfProducts	NumOfProducts2
Customer15796813	HasCrCard	HasCrCardYes
Customer15796813	IsActiveMember	IsActiveMemberNo
Customer15796813	CreditScore	CreditScore2
Customer15796813	Balance	Balance3
Customer15796813	EstimatedSalary	EstimatedSalary6
Customer15605791	Gender	GenderMale
Customer15605791	Age	Age29
Customer15605791	Geography	GeographyGermany
Customer15605791	Tenure	Tenure9
Customer15605791	NumOfProducts	NumOfProducts2
Customer15605791	HasCrCard	HasCrCardYes
Customer15605791	IsActiveMember	IsActiveMemberNo
Customer15605791	CreditScore	CreditScore3
Customer15605791	Balance	Balance2
Customer15605791	EstimatedSalary	EstimatedSalary1
Customer15714087	Gender	GenderFemale
Customer15714087	Age	Age45
Customer15714087	Geography	GeographyGermany
Customer15714087	Tenure	Tenure5
Customer15714087	NumOfProducts	NumOfProducts1
Customer15714087	HasCrCard	HasCrCardYes
Customer15714087	IsActiveMember	IsActiveMemberNo
Customer15714087	CreditScore	CreditScore4
Customer15714087	Balance	Balance3
Customer15714087	EstimatedSalary	EstimatedSalary2
Customer15711446	Gender	GenderFemale
Customer15711446	Age	Age51
Customer15711446	Geography	GeographySpain
Customer15711446	Tenure	Tenure3
Customer15711446	NumOfProducts	NumOfProducts3
Customer15711446	HasCrCard	HasCrCardYes
Customer15711446	IsActiveMember	IsActiveMemberNo
Customer15711446	CreditScore	CreditScore3
Customer15711446	Balance	Balance0
Customer15711446	EstimatedSalary	EstimatedSalary3
Customer15588123	Gender	GenderFemale
Customer15588123	Age	Age27
Customer15588123	Geography	GeographyFrance
Customer15588123	Tenure	Tenure2
Customer15588123	NumOfProducts	NumOfProducts2
Customer15588123	HasCrCard	HasCrCardNo
Customer15588123	IsActiveMember	IsActiveMemberYes
Customer15588123	CreditScore	CreditScore4
Customer15588123	Balance	Balance0
Customer15588123	EstimatedSalary	EstimatedSalary4
Customer15748552	Gender	GenderMale
Customer15748552	Age	Age37
Customer15748552	Geography	GeographyGermany
Customer15748552	Tenure	Tenure4
Customer15748552	NumOfProducts	NumOfProducts1
Customer15748552	HasCrCard	HasCrCardNo
Customer15748552	IsActiveMember	IsActiveMemberNo
Customer15748552	CreditScore	CreditScore2
Customer15748552	Balance	Balance3
Customer15748552	EstimatedSalary	EstimatedSalary5
Customer15618410	Gender	GenderMale
Customer15618410	Age	Age26
Customer15618410	Geography	GeographyGermany
Customer15618410	Tenure	Tenure7
Customer15618410	NumOfProducts	NumOfProducts1
Customer15618410	HasCrCard	HasCrCardNo
Customer15618410	IsActiveMember	IsActiveMemberNo
Customer15618410	CreditScore	CreditScore5
Customer15618410	Balance	Balance2
Customer15618410	EstimatedSalary	EstimatedSalary2
Customer15672432	Gender	GenderFemale
Customer15672432	Age	Age53
Customer15672432	Geography	GeographyFrance
Customer15672432	Tenure	Tenure4
Customer15672432	NumOfProducts	NumOfProducts1
Customer15672432	HasCrCard	HasCrCardYes
Customer15672432	IsActiveMember	IsActiveMemberNo
Customer15672432	CreditScore	CreditScore3
Customer15672432	Balance	Balance0
Customer15672432	EstimatedSalary	EstimatedSalary0
Customer15610042	Gender	GenderMale
Customer15610042	Age	Age33
Customer15610042	Geography	GeographyFrance
Customer15610042	Tenure	Tenure8
Customer15610042	NumOfProducts	NumOfProducts1
Customer15610042	HasCrCard	HasCrCardYes
Customer15610042	IsActiveMember	IsActiveMemberNo
Customer15610042	CreditScore	CreditScore3
Customer15610042	Balance	Balance2
Customer15610042	EstimatedSalary	EstimatedSalary4
Customer15580914	Gender	GenderMale
Customer15580914	Age	Age48
Customer15580914	Geography	GeographySpain
Customer15580914	Tenure	Tenure0
Customer15580914	NumOfProducts	NumOfProducts2
Customer15580914	HasCrCard	HasCrCardNo
Customer15580914	IsActiveMember	IsActiveMemberYes
Customer15580914	CreditScore	CreditScore2
Customer15580914	Balance	Balance1
Customer15580914	EstimatedSalary	EstimatedSalary1
Customer15583680	Gender	GenderMale
Customer15583680	Age	Age41
Customer15583680	Geography	GeographySpain
Customer15583680	Tenure	Tenure4
Customer15583680	NumOfProducts	NumOfProducts1
Customer15583680	HasCrCard	HasCrCardNo
Customer15583680	IsActiveMember	IsActiveMemberYes
Customer15583680	CreditScore	CreditScore4
Customer15583680	Balance	Balance0
Customer15583680	EstimatedSalary	EstimatedSalary5
Customer15813718	Gender	GenderMale
Customer15813718	Age	Age45
Customer15813718	Geography	GeographySpain
Customer15813718	Tenure	Tenure4
Customer15813718	NumOfProducts	NumOfProducts2
Customer15813718	HasCrCard	HasCrCardNo
Customer15813718	IsActiveMember	IsActiveMemberNo
Customer15813718	CreditScore	CreditScore4
Customer15813718	Balance	Balance0
Customer15813718	EstimatedSalary	EstimatedSalary7
Customer15767264	Gender	GenderMale
Customer15767264	Age	Age53
Customer15767264	Geography	GeographyGermany
Customer15767264	Tenure	Tenure1
Customer15767264	NumOfProducts	NumOfProducts1
Customer15767264	HasCrCard	HasCrCardNo
Customer15767264	IsActiveMember	IsActiveMemberNo
Customer15767264	CreditScore	CreditScore2
Customer15767264	Balance	Balance2
Customer15767264	EstimatedSalary	EstimatedSalary2
Customer15686461	Gender	GenderFemale
Customer15686461	Age	Age56
Customer15686461	Geography	GeographyFrance
Customer15686461	Tenure	Tenure7
Customer15686461	NumOfProducts	NumOfProducts2
Customer15686461	HasCrCard	HasCrCardYes
Customer15686461	IsActiveMember	IsActiveMemberYes
Customer15686461	CreditScore	CreditScore3
Customer15686461	Balance	Balance2
Customer15686461	EstimatedSalary	EstimatedSalary4
Customer15678882	Gender	GenderMale
Customer15678882	Age	Age37
Customer15678882	Geography	GeographyGermany
Customer15678882	Tenure	Tenure3
Customer15678882	NumOfProducts	NumOfProducts1
Customer15678882	HasCrCard	HasCrCardNo
Customer15678882	IsActiveMember	IsActiveMemberNo
Customer15678882	CreditScore	CreditScore3
Customer15678882	Balance	Balance2
Customer15678882	EstimatedSalary	EstimatedSalary0
Customer15789611	Gender	GenderMale
Customer15789611	Age	Age46
Customer15789611	Geography	GeographyGermany
Customer15789611	Tenure	Tenure8
Customer15789611	NumOfProducts	NumOfProducts1
Customer15789611	HasCrCard	HasCrCardNo
Customer15789611	IsActiveMember	IsActiveMemberNo
Customer15789611	CreditScore	CreditScore3
Customer15789611	Balance	Balance3
Customer15789611	EstimatedSalary	EstimatedSalary2
Customer15668679	Gender	GenderMale
Customer15668679	Age	Age31
Customer15668679	Geography	GeographyFrance
Customer15668679	Tenure	Tenure0
Customer15668679	NumOfProducts	NumOfProducts2
Customer15668679	HasCrCard	HasCrCardYes
Customer15668679	IsActiveMember	IsActiveMemberYes
Customer15668679	CreditScore	CreditScore4
Customer15668679	Balance	Balance0
Customer15668679	EstimatedSalary	EstimatedSalary1
Customer15631685	Gender	GenderMale
Customer15631685	Age	Age60
Customer15631685	Geography	GeographyGermany
Customer15631685	Tenure	Tenure1
Customer15631685	NumOfProducts	NumOfProducts1
Customer15631685	HasCrCard	HasCrCardNo
Customer15631685	IsActiveMember	IsActiveMemberYes
Customer15631685	CreditScore	CreditScore3
Customer15631685	Balance	Balance3
Customer15631685	EstimatedSalary	EstimatedSalary2
Customer15655658	Gender	GenderFemale
Customer15655658	Age	Age48
Customer15655658	Geography	GeographyFrance
Customer15655658	Tenure	Tenure2
Customer15655658	NumOfProducts	NumOfProducts2
Customer15655658	HasCrCard	HasCrCardYes
Customer15655658	IsActiveMember	IsActiveMemberYes
Customer15655658	CreditScore	CreditScore4
Customer15655658	Balance	Balance0
Customer15655658	EstimatedSalary	EstimatedSalary1
Customer15753591	Gender	GenderMale
Customer15753591	Age	Age38
Customer15753591	Geography	GeographyFrance
Customer15753591	Tenure	Tenure2
Customer15753591	NumOfProducts	NumOfProducts2
Customer15753591	HasCrCard	HasCrCardYes
Customer15753591	IsActiveMember	IsActiveMemberNo
Customer15753591	CreditScore	CreditScore2
Customer15753591	Balance	Balance0
Customer15753591	EstimatedSalary	EstimatedSalary5
Customer15617348	Gender	GenderMale
Customer15617348	Age	Age44
Customer15617348	Geography	GeographyFrance
Customer15617348	Tenure	Tenure1
Customer15617348	NumOfProducts	NumOfProducts2
Customer15617348	HasCrCard	HasCrCardNo
Customer15617348	IsActiveMember	IsActiveMemberNo
Customer15617348	CreditScore	CreditScore3
Customer15617348	Balance	Balance0
Customer15617348	EstimatedSalary	EstimatedSalary2
Customer15704581	Gender	GenderMale
Customer15704581	Age	Age34
Customer15704581	Geography	GeographyGermany
Customer15704581	Tenure	Tenure2
Customer15704581	NumOfProducts	NumOfProducts2
Customer15704581	HasCrCard	HasCrCardNo
Customer15704581	IsActiveMember	IsActiveMemberYes
Customer15704581	CreditScore	CreditScore3
Customer15704581	Balance	Balance1
Customer15704581	EstimatedSalary	EstimatedSalary6
Customer15738487	Gender	GenderMale
Customer15738487	Age	Age26
Customer15738487	Geography	GeographyFrance
Customer15738487	Tenure	Tenure3
Customer15738487	NumOfProducts	NumOfProducts2
Customer15738487	HasCrCard	HasCrCardYes
Customer15738487	IsActiveMember	IsActiveMemberNo
Customer15738487	CreditScore	CreditScore4
Customer15738487	Balance	Balance0
Customer15738487	EstimatedSalary	EstimatedSalary0
Customer15648069	Gender	GenderFemale
Customer15648069	Age	Age36
Customer15648069	Geography	GeographyFrance
Customer15648069	Tenure	Tenure6
Customer15648069	NumOfProducts	NumOfProducts2
Customer15648069	HasCrCard	HasCrCardYes
Customer15648069	IsActiveMember	IsActiveMemberYes
Customer15648069	CreditScore	CreditScore6
Customer15648069	Balance	Balance0
Customer15648069	EstimatedSalary	EstimatedSalary7
Customer15737627	Gender	GenderFemale
Customer15737627	Age	Age20
Customer15737627	Geography	GeographyGermany
Customer15737627	Tenure	Tenure2
Customer15737627	NumOfProducts	NumOfProducts2
Customer15737627	HasCrCard	HasCrCardYes
Customer15737627	IsActiveMember	IsActiveMemberNo
Customer15737627	CreditScore	CreditScore3
Customer15737627	Balance	Balance2
Customer15737627	EstimatedSalary	EstimatedSalary0
Customer15731586	Gender	GenderFemale
Customer15731586	Age	Age31
Customer15731586	Geography	GeographySpain
Customer15731586	Tenure	Tenure2
Customer15731586	NumOfProducts	NumOfProducts2
Customer15731586	HasCrCard	HasCrCardNo
Customer15731586	IsActiveMember	IsActiveMemberNo
Customer15731586	CreditScore	CreditScore5
Customer15731586	Balance	Balance2
Customer15731586	EstimatedSalary	EstimatedSalary3
Customer15757467	Gender	GenderMale
Customer15757467	Age	Age57
Customer15757467	Geography	GeographySpain
Customer15757467	Tenure	Tenure6
Customer15757467	NumOfProducts	NumOfProducts2
Customer15757467	HasCrCard	HasCrCardYes
Customer15757467	IsActiveMember	IsActiveMemberYes
Customer15757467	CreditScore	CreditScore3
Customer15757467	Balance	Balance0
Customer15757467	EstimatedSalary	EstimatedSalary1
Customer15597709	Gender	GenderFemale
Customer15597709	Age	Age39
Customer15597709	Geography	GeographyFrance
Customer15597709	Tenure	Tenure6
Customer15597709	NumOfProducts	NumOfProducts2
Customer15597709	HasCrCard	HasCrCardYes
Customer15597709	IsActiveMember	IsActiveMemberNo
Customer15597709	CreditScore	CreditScore4
Customer15597709	Balance	Balance3
Customer15597709	EstimatedSalary	EstimatedSalary7
Customer15720529	Gender	GenderMale
Customer15720529	Age	Age29
Customer15720529	Geography	GeographyFrance
Customer15720529	Tenure	Tenure6
Customer15720529	NumOfProducts	NumOfProducts2
Customer15720529	HasCrCard	HasCrCardYes
Customer15720529	IsActiveMember	IsActiveMemberYes
Customer15720529	CreditScore	CreditScore3
Customer15720529	Balance	Balance0
Customer15720529	EstimatedSalary	EstimatedSalary4
Customer15596797	Gender	GenderMale
Customer15596797	Age	Age43
Customer15596797	Geography	GeographySpain
Customer15596797	Tenure	Tenure1
Customer15596797	NumOfProducts	NumOfProducts2
Customer15596797	HasCrCard	HasCrCardYes
Customer15596797	IsActiveMember	IsActiveMemberYes
Customer15596797	CreditScore	CreditScore4
Customer15596797	Balance	Balance0
Customer15596797	EstimatedSalary	EstimatedSalary5
Customer15681755	Gender	GenderFemale
Customer15681755	Age	Age32
Customer15681755	Geography	GeographyFrance
Customer15681755	Tenure	Tenure5
Customer15681755	NumOfProducts	NumOfProducts2
Customer15681755	HasCrCard	HasCrCardYes
Customer15681755	IsActiveMember	IsActiveMemberYes
Customer15681755	CreditScore	CreditScore4
Customer15681755	Balance	Balance0
Customer15681755	EstimatedSalary	EstimatedSalary1
Customer15815271	Gender	GenderMale
Customer15815271	Age	Age43
Customer15815271	Geography	GeographyGermany
Customer15815271	Tenure	Tenure6
Customer15815271	NumOfProducts	NumOfProducts3
Customer15815271	HasCrCard	HasCrCardYes
Customer15815271	IsActiveMember	IsActiveMemberNo
Customer15815271	CreditScore	CreditScore5
Customer15815271	Balance	Balance3
Customer15815271	EstimatedSalary	EstimatedSalary0
Customer15682860	Gender	GenderMale
Customer15682860	Age	Age38
Customer15682860	Geography	GeographySpain
Customer15682860	Tenure	Tenure6
Customer15682860	NumOfProducts	NumOfProducts2
Customer15682860	HasCrCard	HasCrCardNo
Customer15682860	IsActiveMember	IsActiveMemberNo
Customer15682860	CreditScore	CreditScore5
Customer15682860	Balance	Balance0
Customer15682860	EstimatedSalary	EstimatedSalary4
Customer15621546	Gender	GenderFemale
Customer15621546	Age	Age33
Customer15621546	Geography	GeographyFrance
Customer15621546	Tenure	Tenure9
Customer15621546	NumOfProducts	NumOfProducts1
Customer15621546	HasCrCard	HasCrCardYes
Customer15621546	IsActiveMember	IsActiveMemberYes
Customer15621546	CreditScore	CreditScore4
Customer15621546	Balance	Balance2
Customer15621546	EstimatedSalary	EstimatedSalary7
Customer15705918	Gender	GenderMale
Customer15705918	Age	Age31
Customer15705918	Geography	GeographyFrance
Customer15705918	Tenure	Tenure8
Customer15705918	NumOfProducts	NumOfProducts2
Customer15705918	HasCrCard	HasCrCardYes
Customer15705918	IsActiveMember	IsActiveMemberYes
Customer15705918	CreditScore	CreditScore5
Customer15705918	Balance	Balance0
Customer15705918	EstimatedSalary	EstimatedSalary2
Customer15684512	Gender	GenderFemale
Customer15684512	Age	Age72
Customer15684512	Geography	GeographyGermany
Customer15684512	Tenure	Tenure8
Customer15684512	NumOfProducts	NumOfProducts2
Customer15684512	HasCrCard	HasCrCardYes
Customer15684512	IsActiveMember	IsActiveMemberYes
Customer15684512	CreditScore	CreditScore6
Customer15684512	Balance	Balance2
Customer15684512	EstimatedSalary	EstimatedSalary2
Customer15671769	Gender	GenderFemale
Customer15671769	Age	Age71
Customer15671769	Geography	GeographyFrance
Customer15671769	Tenure	Tenure4
Customer15671769	NumOfProducts	NumOfProducts3
Customer15671769	HasCrCard	HasCrCardYes
Customer15671769	IsActiveMember	IsActiveMemberYes
Customer15671769	CreditScore	CreditScore4
Customer15671769	Balance	Balance3
Customer15671769	EstimatedSalary	EstimatedSalary2
Customer15642934	Gender	GenderFemale
Customer15642934	Age	Age35
Customer15642934	Geography	GeographyGermany
Customer15642934	Tenure	Tenure4
Customer15642934	NumOfProducts	NumOfProducts2
Customer15642934	HasCrCard	HasCrCardYes
Customer15642934	IsActiveMember	IsActiveMemberNo
Customer15642934	CreditScore	CreditScore4
Customer15642934	Balance	Balance2
Customer15642934	EstimatedSalary	EstimatedSalary6
Customer15594305	Gender	GenderFemale
Customer15594305	Age	Age32
Customer15594305	Geography	GeographyFrance
Customer15594305	Tenure	Tenure1
Customer15594305	NumOfProducts	NumOfProducts2
Customer15594305	HasCrCard	HasCrCardYes
Customer15594305	IsActiveMember	IsActiveMemberNo
Customer15594305	CreditScore	CreditScore5
Customer15594305	Balance	Balance0
Customer15594305	EstimatedSalary	EstimatedSalary0
Customer15789201	Gender	GenderFemale
Customer15789201	Age	Age35
Customer15789201	Geography	GeographyGermany
Customer15789201	Tenure	Tenure9
Customer15789201	NumOfProducts	NumOfProducts1
Customer15789201	HasCrCard	HasCrCardYes
Customer15789201	IsActiveMember	IsActiveMemberNo
Customer15789201	CreditScore	CreditScore4
Customer15789201	Balance	Balance2
Customer15789201	EstimatedSalary	EstimatedSalary6
Customer15706762	Gender	GenderFemale
Customer15706762	Age	Age41
Customer15706762	Geography	GeographyFrance
Customer15706762	Tenure	Tenure4
Customer15706762	NumOfProducts	NumOfProducts2
Customer15706762	HasCrCard	HasCrCardYes
Customer15706762	IsActiveMember	IsActiveMemberYes
Customer15706762	CreditScore	CreditScore3
Customer15706762	Balance	Balance2
Customer15706762	EstimatedSalary	EstimatedSalary2
Customer15766183	Gender	GenderMale
Customer15766183	Age	Age76
Customer15766183	Geography	GeographyGermany
Customer15766183	Tenure	Tenure2
Customer15766183	NumOfProducts	NumOfProducts2
Customer15766183	HasCrCard	HasCrCardYes
Customer15766183	IsActiveMember	IsActiveMemberYes
Customer15766183	CreditScore	CreditScore3
Customer15766183	Balance	Balance2
Customer15766183	EstimatedSalary	EstimatedSalary2
Customer15777994	Gender	GenderFemale
Customer15777994	Age	Age39
Customer15777994	Geography	GeographyFrance
Customer15777994	Tenure	Tenure3
Customer15777994	NumOfProducts	NumOfProducts2
Customer15777994	HasCrCard	HasCrCardYes
Customer15777994	IsActiveMember	IsActiveMemberYes
Customer15777994	CreditScore	CreditScore5
Customer15777994	Balance	Balance0
Customer15777994	EstimatedSalary	EstimatedSalary5
Customer15568162	Gender	GenderMale
Customer15568162	Age	Age53
Customer15568162	Geography	GeographySpain
Customer15568162	Tenure	Tenure8
Customer15568162	NumOfProducts	NumOfProducts1
Customer15568162	HasCrCard	HasCrCardYes
Customer15568162	IsActiveMember	IsActiveMemberYes
Customer15568162	CreditScore	CreditScore3
Customer15568162	Balance	Balance0
Customer15568162	EstimatedSalary	EstimatedSalary2
Customer15680643	Gender	GenderFemale
Customer15680643	Age	Age42
Customer15680643	Geography	GeographySpain
Customer15680643	Tenure	Tenure1
Customer15680643	NumOfProducts	NumOfProducts2
Customer15680643	HasCrCard	HasCrCardYes
Customer15680643	IsActiveMember	IsActiveMemberYes
Customer15680643	CreditScore	CreditScore5
Customer15680643	Balance	Balance0
Customer15680643	EstimatedSalary	EstimatedSalary5
Customer15761854	Gender	GenderFemale
Customer15761854	Age	Age24
Customer15761854	Geography	GeographyFrance
Customer15761854	Tenure	Tenure4
Customer15761854	NumOfProducts	NumOfProducts1
Customer15761854	HasCrCard	HasCrCardNo
Customer15761854	IsActiveMember	IsActiveMemberYes
Customer15761854	CreditScore	CreditScore5
Customer15761854	Balance	Balance0
Customer15761854	EstimatedSalary	EstimatedSalary3
Customer15730793	Gender	GenderFemale
Customer15730793	Age	Age54
Customer15730793	Geography	GeographyGermany
Customer15730793	Tenure	Tenure3
Customer15730793	NumOfProducts	NumOfProducts1
Customer15730793	HasCrCard	HasCrCardYes
Customer15730793	IsActiveMember	IsActiveMemberYes
Customer15730793	CreditScore	CreditScore4
Customer15730793	Balance	Balance2
Customer15730793	EstimatedSalary	EstimatedSalary6
Customer15692137	Gender	GenderFemale
Customer15692137	Age	Age46
Customer15692137	Geography	GeographyFrance
Customer15692137	Tenure	Tenure2
Customer15692137	NumOfProducts	NumOfProducts1
Customer15692137	HasCrCard	HasCrCardYes
Customer15692137	IsActiveMember	IsActiveMemberYes
Customer15692137	CreditScore	CreditScore5
Customer15692137	Balance	Balance0
Customer15692137	EstimatedSalary	EstimatedSalary5
Customer15608595	Gender	GenderFemale
Customer15608595	Age	Age39
Customer15608595	Geography	GeographyFrance
Customer15608595	Tenure	Tenure3
Customer15608595	NumOfProducts	NumOfProducts1
Customer15608595	HasCrCard	HasCrCardNo
Customer15608595	IsActiveMember	IsActiveMemberYes
Customer15608595	CreditScore	CreditScore5
Customer15608595	Balance	Balance3
Customer15608595	EstimatedSalary	EstimatedSalary3
Customer15709459	Gender	GenderFemale
Customer15709459	Age	Age63
Customer15709459	Geography	GeographySpain
Customer15709459	Tenure	Tenure5
Customer15709459	NumOfProducts	NumOfProducts1
Customer15709459	HasCrCard	HasCrCardYes
Customer15709459	IsActiveMember	IsActiveMemberYes
Customer15709459	CreditScore	CreditScore4
Customer15709459	Balance	Balance0
Customer15709459	EstimatedSalary	EstimatedSalary6
Customer15775750	Gender	GenderMale
Customer15775750	Age	Age37
Customer15775750	Geography	GeographyFrance
Customer15775750	Tenure	Tenure9
Customer15775750	NumOfProducts	NumOfProducts1
Customer15775750	HasCrCard	HasCrCardYes
Customer15775750	IsActiveMember	IsActiveMemberNo
Customer15775750	CreditScore	CreditScore4
Customer15775750	Balance	Balance2
Customer15775750	EstimatedSalary	EstimatedSalary1
Customer15585855	Gender	GenderMale
Customer15585855	Age	Age40
Customer15585855	Geography	GeographyFrance
Customer15585855	Tenure	Tenure1
Customer15585855	NumOfProducts	NumOfProducts1
Customer15585855	HasCrCard	HasCrCardYes
Customer15585855	IsActiveMember	IsActiveMemberYes
Customer15585855	CreditScore	CreditScore4
Customer15585855	Balance	Balance0
Customer15585855	EstimatedSalary	EstimatedSalary0
Customer15752139	Gender	GenderMale
Customer15752139	Age	Age36
Customer15752139	Geography	GeographyGermany
