subject	predicate	object
User459331	Family_Size	Family_Size1.0
User459331	Var_1	Var_1Cat_6
User466396	Gender	GenderFemale
User466396	Ever_Married	Ever_MarriedNo
User466396	Age	Age19
User466396	everGraduated	GraduatedNo
User466396	Profession	ProfessionHealthcare
User466396	Work_Experience	Work_Experience1.0
User466396	Spending_Score	Spending_ScoreLow
User466396	Family_Size	Family_Size5.0
User466396	Var_1	Var_1Cat_3
User463135	Gender	GenderMale
User463135	Ever_Married	Ever_MarriedYes
User463135	Age	Age46
User463135	everGraduated	GraduatedYes
User463135	Profession	ProfessionArtist
User463135	Work_Experience	Work_Experience5.0
User463135	Spending_Score	Spending_ScoreAverage
User463135	Family_Size	Family_Size2.0
User463135	Var_1	Var_1Cat_3
User463418	Gender	GenderMale
User463418	Ever_Married	Ever_MarriedYes
User463418	Age	Age53
User463418	everGraduated	GraduatedNo
User463418	Profession	ProfessionExecutive
User463418	Work_Experience	Work_Experience1.0
User463418	Spending_Score	Spending_ScoreHigh
User463418	Family_Size	Family_Size4.0
User463418	Var_1	Var_1Cat_6
User467300	Gender	GenderFemale
User467300	Ever_Married	Ever_MarriedYes
User467300	Age	Age50
User467300	everGraduated	GraduatedYes
User467300	Profession	ProfessionArtist
User467300	Work_Experience	Work_Experience0.0
User467300	Spending_Score	Spending_ScoreLow
User467300	Family_Size	Family_Size1.0
User467300	Var_1	Var_1Cat_6
User465518	Gender	GenderFemale
User465518	Ever_Married	Ever_MarriedYes
User465518	Age	Age43
User465518	everGraduated	GraduatedYes
User465518	Profession	ProfessionArtist
User465518	Work_Experience	Work_Experience1.0
User465518	Spending_Score	Spending_ScoreAverage
User465518	Family_Size	Family_Size3.0
User465518	Var_1	Var_1Cat_4
User461964	Gender	GenderFemale
User461964	Ever_Married	Ever_MarriedNo
User461964	Age	Age23
User461964	everGraduated	GraduatedNo
User461964	Profession	ProfessionHealthcare
User461964	Work_Experience	Work_Experience0.0
User461964	Spending_Score	Spending_ScoreLow
User461964	Family_Size	Family_Size4.0
User461964	Var_1	Var_1Cat_7
User463190	Gender	GenderFemale
User463190	Ever_Married	Ever_MarriedYes
User463190	Age	Age61
User463190	everGraduated	GraduatedYes
User463190	Profession	ProfessionArtist
User463190	Work_Experience	Work_Experience0.0
User463190	Spending_Score	Spending_ScoreAverage
User463190	Family_Size	Family_Size2.0
User463190	Var_1	Var_1Cat_4
User461771	Gender	GenderMale
User461771	Ever_Married	Ever_MarriedYes
User461771	Age	Age27
User461771	everGraduated	GraduatedYes
User461771	Profession	ProfessionDoctor
User461771	Work_Experience	Work_Experience9.0
User461771	Spending_Score	Spending_ScoreAverage
User461771	Family_Size	Family_Size2.0
User461771	Var_1	Var_1Cat_6
User466082	Gender	GenderFemale
User466082	Ever_Married	Ever_MarriedYes
User466082	Age	Age83
User466082	everGraduated	GraduatedYes
User466082	Profession	ProfessionLawyer
User466082	Work_Experience	Work_Experience1.0
User466082	Spending_Score	Spending_ScoreLow
User466082	Family_Size	Family_Size1.0
User466082	Var_1	Var_1Cat_6
User461241	Gender	GenderMale
User461241	Ever_Married	Ever_MarriedYes
User461241	Age	Age32
User461241	everGraduated	GraduatedYes
User461241	Profession	ProfessionHealthcare
User461241	Work_Experience	Work_Experience5.0
User461241	Spending_Score	Spending_ScoreLow
User461241	Family_Size	Family_Size2.0
User461241	Var_1	Var_1Cat_6
User460741	Gender	GenderMale
User460741	Ever_Married	Ever_MarriedYes
User460741	Age	Age58
User460741	everGraduated	GraduatedYes
User460741	Profession	ProfessionArtist
User460741	Work_Experience	Work_Experience1.0
User460741	Spending_Score	Spending_ScoreAverage
User460741	Family_Size	Family_Size5.0
User460741	Var_1	Var_1Cat_6
User461752	Gender	GenderMale
User461752	Ever_Married	Ever_MarriedYes
User461752	Age	Age67
User461752	everGraduated	GraduatedYes
User461752	Profession	ProfessionDoctor
User461752	Work_Experience	Work_Experience1.0
User461752	Spending_Score	Spending_ScoreAverage
User461752	Family_Size	Family_Size3.0
User461752	Var_1	Var_1Cat_6
User461030	Gender	GenderFemale
User461030	Ever_Married	Ever_MarriedNo
User461030	Age	Age19
User461030	everGraduated	GraduatedNo
User461030	Profession	ProfessionHealthcare
User461030	Work_Experience	Work_Experience8.0
User461030	Spending_Score	Spending_ScoreLow
User461030	Family_Size	Family_Size5.0
User461030	Var_1	Var_1Cat_3
User459097	Gender	GenderMale
User459097	Ever_Married	Ever_MarriedYes
User459097	Age	Age88
User459097	everGraduated	GraduatedYes
User459097	Profession	ProfessionLawyer
User459097	Work_Experience	Work_Experience0.0
User459097	Spending_Score	Spending_ScoreHigh
User459097	Family_Size	Family_Size2.0
User459097	Var_1	Var_1Cat_6
User464615	Gender	GenderMale
User464615	Ever_Married	Ever_MarriedYes
User464615	Age	Age35
User464615	everGraduated	GraduatedYes
User464615	Profession	ProfessionArtist
User464615	Work_Experience	Work_Experience7.0
User464615	Spending_Score	Spending_ScoreLow
User464615	Family_Size	Family_Size2.0
User464615	Var_1	Var_1Cat_6
User460928	Gender	GenderMale
User460928	Ever_Married	Ever_MarriedYes
User460928	Age	Age45
User460928	everGraduated	GraduatedYes
User460928	Profession	ProfessionArtist
User460928	Work_Experience	Work_Experience0.0
User460928	Spending_Score	Spending_ScoreAverage
User460928	Family_Size	Family_Size4.0
User460928	Var_1	Var_1Cat_6
User467682	Gender	GenderFemale
User467682	Ever_Married	Ever_MarriedYes
User467682	Age	Age35
User467682	everGraduated	GraduatedYes
User467682	Profession	ProfessionArtist
User467682	Work_Experience	Work_Experience9.0
User467682	Spending_Score	Spending_ScoreAverage
User467682	Family_Size	Family_Size4.0
User467682	Var_1	Var_1Cat_6
User463480	Gender	GenderFemale
User463480	Ever_Married	Ever_MarriedYes
User463480	Age	Age27
User463480	everGraduated	GraduatedNo
User463480	Profession	ProfessionHealthcare
User463480	Work_Experience	Work_Experience0.0
User463480	Spending_Score	Spending_ScoreLow
User463480	Family_Size	Family_Size2.0
User463480	Var_1	Var_1Cat_6
User462370	Gender	GenderMale
User462370	Ever_Married	Ever_MarriedYes
User462370	Age	Age35
User462370	everGraduated	GraduatedYes
User462370	Profession	ProfessionExecutive
User462370	Work_Experience	Work_Experience4.0
User462370	Spending_Score	Spending_ScoreHigh
User462370	Family_Size	Family_Size3.0
User462370	Var_1	Var_1Cat_6
User459148	Gender	GenderFemale
User459148	Ever_Married	Ever_MarriedNo
User459148	Age	Age20
User459148	everGraduated	GraduatedNo
User459148	Profession	ProfessionHealthcare
User459148	Work_Experience	Work_Experience2.0
User459148	Spending_Score	Spending_ScoreLow
User459148	Family_Size	Family_Size3.0
User459148	Var_1	Var_1Cat_4
User462588	Gender	GenderMale
User462588	Ever_Married	Ever_MarriedYes
User462588	Age	Age41
User462588	everGraduated	GraduatedNo
User462588	Profession	ProfessionEntertainment
User462588	Work_Experience	Work_Experience12.0
User462588	Spending_Score	Spending_ScoreAverage
User462588	Family_Size	Family_Size3.0
User462588	Var_1	Var_1Cat_4
User466102	Gender	GenderFemale
User466102	Ever_Married	Ever_MarriedNo
User466102	Age	Age33
User466102	everGraduated	GraduatedNo
User466102	Profession	ProfessionHealthcare
User466102	Work_Experience	Work_Experience1.0
User466102	Spending_Score	Spending_ScoreLow
User466102	Family_Size	Family_Size6.0
User466102	Var_1	Var_1Cat_3
User464482	Gender	GenderMale
User464482	Ever_Married	Ever_MarriedYes
User464482	Age	Age58
User464482	everGraduated	GraduatedYes
User464482	Profession	ProfessionArtist
User464482	Work_Experience	Work_Experience0.0
User464482	Spending_Score	Spending_ScoreLow
User464482	Family_Size	Family_Size1.0
User464482	Var_1	Var_1Cat_6
User463078	Gender	GenderMale
User463078	Ever_Married	Ever_MarriedYes
User463078	Age	Age86
User463078	everGraduated	GraduatedNo
User463078	Profession	ProfessionExecutive
User463078	Work_Experience	Work_Experience0.0
User463078	Spending_Score	Spending_ScoreHigh
User463078	Family_Size	Family_Size2.0
User463078	Var_1	Var_1Cat_6
User464646	Gender	GenderMale
User464646	Ever_Married	Ever_MarriedYes
User464646	Age	Age61
User464646	everGraduated	GraduatedNo
User464646	Profession	ProfessionEngineer
User464646	Work_Experience	Work_Experience7.0
User464646	Spending_Score	Spending_ScoreAverage
User464646	Family_Size	Family_Size5.0
User464646	Var_1	Var_1Cat_4
User461151	Gender	GenderMale
User461151	Ever_Married	Ever_MarriedNo
User461151	Age	Age32
User461151	everGraduated	GraduatedYes
User461151	Profession	ProfessionArtist
User461151	Work_Experience	Work_Experience0.0
User461151	Spending_Score	Spending_ScoreLow
User461151	Family_Size	Family_Size3.0
User461151	Var_1	Var_1Cat_3
User466397	Gender	GenderMale
User466397	Ever_Married	Ever_MarriedNo
User466397	Age	Age20
User466397	everGraduated	GraduatedNo
User466397	Profession	ProfessionHealthcare
User466397	Work_Experience	Work_Experience0.0
User466397	Spending_Score	Spending_ScoreLow
User466397	Family_Size	Family_Size3.0
User466397	Var_1	Var_1Cat_3
User463743	Gender	GenderMale
User463743	Ever_Married	Ever_MarriedNo
User463743	Age	Age32
User463743	everGraduated	GraduatedNo
User463743	Profession	ProfessionArtist
User463743	Work_Experience	Work_Experience0.0
User463743	Spending_Score	Spending_ScoreLow
User463743	Family_Size	Family_Size4.0
User463743	Var_1	Var_1Cat_6
User467753	Gender	GenderFemale
User467753	Ever_Married	Ever_MarriedYes
User467753	Age	Age69
User467753	everGraduated	GraduatedNo
User467753	Profession	ProfessionArtist
User467753	Work_Experience	Work_Experience0.0
User467753	Spending_Score	Spending_ScoreHigh
User467753	Family_Size	Family_Size2.0
User467753	Var_1	Var_1Cat_6
User465666	Gender	GenderFemale
User465666	Ever_Married	Ever_MarriedNo
User465666	Age	Age35
User465666	everGraduated	GraduatedYes
User465666	Profession	ProfessionEntertainment
User465666	Work_Experience	Work_Experience9.0
User465666	Spending_Score	Spending_ScoreLow
User465666	Family_Size	Family_Size4.0
User465666	Var_1	Var_1Cat_6
User463105	Gender	GenderFemale
User463105	Ever_Married	Ever_MarriedNo
User463105	Age	Age72
User463105	everGraduated	GraduatedYes
User463105	Profession	ProfessionLawyer
User463105	Work_Experience	Work_Experience1.0
User463105	Spending_Score	Spending_ScoreLow
User463105	Family_Size	Family_Size2.0
User463105	Var_1	Var_1Cat_6
User465280	Gender	GenderFemale
User465280	Ever_Married	Ever_MarriedYes
User465280	Age	Age37
User465280	everGraduated	GraduatedYes
User465280	Profession	ProfessionArtist
User465280	Work_Experience	Work_Experience0.0
User465280	Spending_Score	Spending_ScoreLow
User465280	Family_Size	Family_Size1.0
User465280	Var_1	Var_1Cat_6
User465578	Gender	GenderMale
User465578	Ever_Married	Ever_MarriedNo
User465578	Age	Age33
User465578	everGraduated	GraduatedYes
User465578	Profession	ProfessionHealthcare
User465578	Work_Experience	Work_Experience4.0
User465578	Spending_Score	Spending_ScoreLow
User465578	Family_Size	Family_Size1.0
User465578	Var_1	Var_1Cat_6
User466560	Gender	GenderMale
User466560	Ever_Married	Ever_MarriedYes
User466560	Age	Age40
User466560	everGraduated	GraduatedNo
User466560	Profession	ProfessionExecutive
User466560	Work_Experience	Work_Experience0.0
User466560	Spending_Score	Spending_ScoreAverage
User466560	Family_Size	Family_Size4.0
User466560	Var_1	Var_1Cat_4
User459897	Gender	GenderFemale
User459897	Ever_Married	Ever_MarriedYes
User459897	Age	Age55
User459897	everGraduated	GraduatedYes
User459897	Profession	ProfessionArtist
User459897	Work_Experience	Work_Experience1.0
User459897	Spending_Score	Spending_ScoreLow
User459897	Family_Size	Family_Size2.0
User459897	Var_1	Var_1Cat_6
User466440	Gender	GenderMale
User466440	Ever_Married	Ever_MarriedYes
User466440	Age	Age23
User466440	everGraduated	GraduatedNo
User466440	Profession	ProfessionExecutive
User466440	Work_Experience	Work_Experience1.0
User466440	Spending_Score	Spending_ScoreHigh
User466440	Family_Size	Family_Size9.0
User466440	Var_1	Var_1Cat_6
User464647	Gender	GenderFemale
User464647	Ever_Married	Ever_MarriedYes
User464647	Age	Age51
User464647	everGraduated	GraduatedNo
User464647	Profession	ProfessionDoctor
User464647	Work_Experience	Work_Experience1.0
User464647	Spending_Score	Spending_ScoreHigh
User464647	Family_Size	Family_Size1.0
User464647	Var_1	Var_1Cat_4
User460851	Gender	GenderMale
User460851	Ever_Married	Ever_MarriedYes
User460851	Age	Age69
User460851	everGraduated	GraduatedNo
User460851	Profession	ProfessionDoctor
User460851	Work_Experience	Work_Experience0.0
User460851	Spending_Score	Spending_ScoreAverage
User460851	Family_Size	Family_Size3.0
User460851	Var_1	Var_1Cat_6
User467122	Gender	GenderFemale
User467122	Ever_Married	Ever_MarriedYes
User467122	Age	Age73
User467122	everGraduated	GraduatedNo
User467122	Profession	ProfessionLawyer
User467122	Work_Experience	Work_Experience0.0
User467122	Spending_Score	Spending_ScoreHigh
User467122	Family_Size	Family_Size2.0
User467122	Var_1	Var_1Cat_6
User460462	Gender	GenderFemale
User460462	Ever_Married	Ever_MarriedNo
User460462	Age	Age20
User460462	everGraduated	GraduatedNo
User460462	Profession	ProfessionMarketing
User460462	Work_Experience	Work_Experience1.0
User460462	Spending_Score	Spending_ScoreLow
User460462	Family_Size	Family_Size3.0
User460462	Var_1	Var_1Cat_3
User459440	Gender	GenderFemale
User459440	Ever_Married	Ever_MarriedNo
User459440	Age	Age53
User459440	everGraduated	GraduatedYes
User459440	Profession	ProfessionArtist
User459440	Work_Experience	Work_Experience1.0
User459440	Spending_Score	Spending_ScoreLow
User459440	Family_Size	Family_Size1.0
User459440	Var_1	Var_1Cat_6
User459521	Gender	GenderFemale
User459521	Ever_Married	Ever_MarriedYes
User459521	Age	Age46
User459521	everGraduated	GraduatedYes
User459521	Profession	ProfessionArtist
User459521	Work_Experience	Work_Experience0.0
User459521	Spending_Score	Spending_ScoreAverage
User459521	Family_Size	Family_Size4.0
User459521	Var_1	Var_1Cat_1
User465772	Gender	GenderFemale
User465772	Ever_Married	Ever_MarriedYes
User465772	Age	Age53
User465772	everGraduated	GraduatedYes
User465772	Profession	ProfessionEngineer
User465772	Work_Experience	Work_Experience0.0
User465772	Spending_Score	Spending_ScoreLow
User465772	Family_Size	Family_Size4.0
User465772	Var_1	Var_1Cat_1
User462218	Gender	GenderMale
User462218	Ever_Married	Ever_MarriedYes
User462218	Age	Age53
User462218	everGraduated	GraduatedNo
User462218	Profession	ProfessionExecutive
User462218	Work_Experience	Work_Experience0.0
User462218	Spending_Score	Spending_ScoreAverage
User462218	Family_Size	Family_Size5.0
User462218	Var_1	Var_1Cat_4
User467673	Gender	GenderMale
User467673	Ever_Married	Ever_MarriedYes
User467673	Age	Age50
User467673	everGraduated	GraduatedNo
User467673	Profession	ProfessionExecutive
User467673	Work_Experience	Work_Experience0.0
User467673	Spending_Score	Spending_ScoreHigh
User467673	Family_Size	Family_Size4.0
User467673	Var_1	Var_1Cat_6
User461295	Gender	GenderFemale
User461295	Ever_Married	Ever_MarriedYes
User461295	Age	Age66
User461295	everGraduated	GraduatedYes
User461295	Profession	ProfessionArtist
User461295	Work_Experience	Work_Experience1.0
User461295	Spending_Score	Spending_ScoreAverage
User461295	Family_Size	Family_Size3.0
User461295	Var_1	Var_1Cat_6
User466035	Gender	GenderFemale
User466035	Ever_Married	Ever_MarriedYes
User466035	Age	Age86
User466035	everGraduated	GraduatedYes
User466035	Profession	ProfessionLawyer
User466035	Work_Experience	Work_Experience1.0
User466035	Spending_Score	Spending_ScoreLow
User466035	Family_Size	Family_Size2.0
User466035	Var_1	Var_1Cat_6
User459830	Gender	GenderFemale
User459830	Ever_Married	Ever_MarriedNo
User459830	Age	Age27
User459830	everGraduated	GraduatedYes
User459830	Profession	ProfessionDoctor
User459830	Work_Experience	Work_Experience8.0
User459830	Spending_Score	Spending_ScoreLow
User459830	Family_Size	Family_Size1.0
User459830	Var_1	Var_1Cat_6
User462080	Gender	GenderFemale
User462080	Ever_Married	Ever_MarriedNo
User462080	Age	Age42
User462080	everGraduated	GraduatedYes
User462080	Profession	ProfessionArtist
User462080	Work_Experience	Work_Experience8.0
User462080	Spending_Score	Spending_ScoreLow
User462080	Family_Size	Family_Size1.0
User462080	Var_1	Var_1Cat_6
User459330	Gender	GenderMale
User459330	Ever_Married	Ever_MarriedNo
User459330	Age	Age33
User459330	everGraduated	GraduatedNo
User459330	Profession	ProfessionMarketing
User459330	Work_Experience	Work_Experience11.0
User459330	Spending_Score	Spending_ScoreLow
User459330	Family_Size	Family_Size9.0
User459330	Var_1	Var_1Cat_6
User467058	Gender	GenderMale
User467058	Ever_Married	Ever_MarriedYes
User467058	Age	Age82
User467058	everGraduated	GraduatedNo
User467058	Profession	ProfessionExecutive
User467058	Work_Experience	Work_Experience1.0
User467058	Spending_Score	Spending_ScoreHigh
User467058	Family_Size	Family_Size2.0
User467058	Var_1	Var_1Cat_6
User461122	Gender	GenderMale
User461122	Ever_Married	Ever_MarriedYes
User461122	Age	Age26
User461122	everGraduated	GraduatedNo
User461122	Profession	ProfessionEntertainment
User461122	Work_Experience	Work_Experience8.0
User461122	Spending_Score	Spending_ScoreLow
User461122	Family_Size	Family_Size2.0
User461122	Var_1	Var_1Cat_4
User464886	Gender	GenderMale
User464886	Ever_Married	Ever_MarriedYes
User464886	Age	Age38
User464886	everGraduated	GraduatedYes
User464886	Profession	ProfessionEngineer
User464886	Work_Experience	Work_Experience0.0
User464886	Spending_Score	Spending_ScoreAverage
User464886	Family_Size	Family_Size4.0
User464886	Var_1	Var_1Cat_4
User463697	Gender	GenderFemale
User463697	Ever_Married	Ever_MarriedNo
User463697	Age	Age32
User463697	everGraduated	GraduatedYes
User463697	Profession	ProfessionArtist
User463697	Work_Experience	Work_Experience6.0
User463697	Spending_Score	Spending_ScoreLow
User463697	Family_Size	Family_Size7.0
User463697	Var_1	Var_1Cat_4
User460592	Gender	GenderMale
User460592	Ever_Married	Ever_MarriedNo
User460592	Age	Age20
User460592	everGraduated	GraduatedNo
User460592	Profession	ProfessionHealthcare
User460592	Work_Experience	Work_Experience1.0
User460592	Spending_Score	Spending_ScoreLow
User460592	Family_Size	Family_Size5.0
User460592	Var_1	Var_1Cat_3
User465995	Gender	GenderMale
User465995	Ever_Married	Ever_MarriedNo
User465995	Age	Age27
User465995	everGraduated	GraduatedNo
User465995	Profession	ProfessionEntertainment
User465995	Work_Experience	Work_Experience0.0
User465995	Spending_Score	Spending_ScoreLow
User465995	Family_Size	Family_Size3.0
User465995	Var_1	Var_1Cat_2
User461293	Gender	GenderMale
User461293	Ever_Married	Ever_MarriedNo
User461293	Age	Age22
User461293	everGraduated	GraduatedNo
User461293	Profession	ProfessionHealthcare
User461293	Work_Experience	Work_Experience0.0
User461293	Spending_Score	Spending_ScoreLow
User461293	Family_Size	Family_Size4.0
User461293	Var_1	Var_1Cat_6
User467020	Gender	GenderMale
User467020	Ever_Married	Ever_MarriedYes
User467020	Age	Age80
User467020	everGraduated	GraduatedYes
User467020	Profession	ProfessionLawyer
User467020	Work_Experience	Work_Experience0.0
User467020	Spending_Score	Spending_ScoreHigh
User467020	Family_Size	Family_Size3.0
User467020	Var_1	Var_1Cat_6
User467175	Gender	GenderMale
User467175	Ever_Married	Ever_MarriedYes
User467175	Age	Age77
User467175	everGraduated	GraduatedYes
User467175	Profession	ProfessionLawyer
User467175	Work_Experience	Work_Experience0.0
User467175	Spending_Score	Spending_ScoreLow
User467175	Family_Size	Family_Size1.0
User467175	Var_1	Var_1Cat_6
User465154	Gender	GenderMale
User465154	Ever_Married	Ever_MarriedNo
User465154	Age	Age22
User465154	everGraduated	GraduatedNo
User465154	Profession	ProfessionHealthcare
User465154	Work_Experience	Work_Experience1.0
User465154	Spending_Score	Spending_ScoreLow
User465154	Family_Size	Family_Size2.0
User465154	Var_1	Var_1Cat_4
User466666	Gender	GenderFemale
User466666	Ever_Married	Ever_MarriedYes
User466666	Age	Age32
User466666	everGraduated	GraduatedYes
User466666	Profession	ProfessionHealthcare
User466666	Work_Experience	Work_Experience0.0
User466666	Spending_Score	Spending_ScoreLow
User466666	Family_Size	Family_Size2.0
User466666	Var_1	Var_1Cat_6
User462859	Gender	GenderMale
User462859	Ever_Married	Ever_MarriedYes
User462859	Age	Age49
User462859	everGraduated	GraduatedYes
User462859	Profession	ProfessionEntertainment
User462859	Work_Experience	Work_Experience1.0
User462859	Spending_Score	Spending_ScoreAverage
User462859	Family_Size	Family_Size2.0
User462859	Var_1	Var_1Cat_6
User467483	Gender	GenderMale
User467483	Ever_Married	Ever_MarriedYes
User467483	Age	Age55
User467483	everGraduated	GraduatedYes
User467483	Profession	ProfessionExecutive
User467483	Work_Experience	Work_Experience0.0
User467483	Spending_Score	Spending_ScoreHigh
User467483	Family_Size	Family_Size9.0
User467483	Var_1	Var_1Cat_6
User466950	Gender	GenderMale
User466950	Ever_Married	Ever_MarriedNo
User466950	Age	Age28
User466950	everGraduated	GraduatedYes
User466950	Profession	ProfessionEntertainment
User466950	Work_Experience	Work_Experience1.0
User466950	Spending_Score	Spending_ScoreLow
User466950	Family_Size	Family_Size2.0
User466950	Var_1	Var_1Cat_3
User466884	Gender	GenderFemale
User466884	Ever_Married	Ever_MarriedYes
User466884	Age	Age42
User466884	everGraduated	GraduatedNo
User466884	Profession	ProfessionDoctor
User466884	Work_Experience	Work_Experience1.0
User466884	Spending_Score	Spending_ScoreLow
User466884	Family_Size	Family_Size1.0
User466884	Var_1	Var_1Cat_6
User463203	Gender	GenderFemale
User463203	Ever_Married	Ever_MarriedNo
User463203	Age	Age20
User463203	everGraduated	GraduatedNo
User463203	Profession	ProfessionHealthcare
User463203	Work_Experience	Work_Experience1.0
User463203	Spending_Score	Spending_ScoreLow
User463203	Family_Size	Family_Size3.0
User463203	Var_1	Var_1Cat_7
User464716	Gender	GenderMale
User464716	Ever_Married	Ever_MarriedYes
User464716	Age	Age43
User464716	everGraduated	GraduatedYes
User464716	Profession	ProfessionMarketing
User464716	Work_Experience	Work_Experience0.0
User464716	Spending_Score	Spending_ScoreHigh
User464716	Family_Size	Family_Size6.0
User464716	Var_1	Var_1Cat_4
User466162	Gender	GenderFemale
User466162	Ever_Married	Ever_MarriedYes
User466162	Age	Age73
User466162	everGraduated	GraduatedYes
User466162	Profession	ProfessionDoctor
User466162	Work_Experience	Work_Experience0.0
User466162	Spending_Score	Spending_ScoreLow
User466162	Family_Size	Family_Size1.0
User466162	Var_1	Var_1Cat_4
User462383	Gender	GenderFemale
User462383	Ever_Married	Ever_MarriedNo
User462383	Age	Age46
User462383	everGraduated	GraduatedNo
User462383	Profession	ProfessionEngineer
User462383	Work_Experience	Work_Experience1.0
User462383	Spending_Score	Spending_ScoreLow
User462383	Family_Size	Family_Size3.0
User462383	Var_1	Var_1Cat_3
User462970	Gender	GenderMale
User462970	Ever_Married	Ever_MarriedYes
User462970	Age	Age28
User462970	everGraduated	GraduatedNo
User462970	Profession	ProfessionDoctor
User462970	Work_Experience	Work_Experience0.0
User462970	Spending_Score	Spending_ScoreAverage
User462970	Family_Size	Family_Size2.0
User462970	Var_1	Var_1Cat_6
User463988	Gender	GenderFemale
User463988	Ever_Married	Ever_MarriedYes
User463988	Age	Age35
User463988	everGraduated	GraduatedYes
User463988	Profession	ProfessionEntertainment
User463988	Work_Experience	Work_Experience9.0
User463988	Spending_Score	Spending_ScoreAverage
User463988	Family_Size	Family_Size2.0
User463988	Var_1	Var_1Cat_2
User466500	Gender	GenderFemale
User466500	Ever_Married	Ever_MarriedYes
User466500	Age	Age48
User466500	everGraduated	GraduatedYes
User466500	Profession	ProfessionArtist
User466500	Work_Experience	Work_Experience3.0
User466500	Spending_Score	Spending_ScoreHigh
User466500	Family_Size	Family_Size3.0
User466500	Var_1	Var_1Cat_4
User460826	Gender	GenderFemale
User460826	Ever_Married	Ever_MarriedNo
User460826	Age	Age32
User460826	everGraduated	GraduatedYes
User460826	Profession	ProfessionArtist
User460826	Work_Experience	Work_Experience0.0
User460826	Spending_Score	Spending_ScoreLow
User460826	Family_Size	Family_Size3.0
User460826	Var_1	Var_1Cat_4
User466714	Gender	GenderMale
User466714	Ever_Married	Ever_MarriedYes
User466714	Age	Age66
User466714	everGraduated	GraduatedYes
User466714	Profession	ProfessionExecutive
User466714	Work_Experience	Work_Experience0.0
User466714	Spending_Score	Spending_ScoreAverage
User466714	Family_Size	Family_Size2.0
User466714	Var_1	Var_1Cat_6
User467876	Gender	GenderFemale
User467876	Ever_Married	Ever_MarriedYes
User467876	Age	Age47
User467876	everGraduated	GraduatedYes
User467876	Profession	ProfessionArtist
User467876	Work_Experience	Work_Experience8.0
User467876	Spending_Score	Spending_ScoreHigh
User467876	Family_Size	Family_Size2.0
User467876	Var_1	Var_1Cat_6
User465204	Gender	GenderMale
User465204	Ever_Married	Ever_MarriedYes
User465204	Age	Age28
User465204	everGraduated	GraduatedYes
User465204	Profession	ProfessionHealthcare
User465204	Work_Experience	Work_Experience1.0
User465204	Spending_Score	Spending_ScoreLow
User465204	Family_Size	Family_Size2.0
User465204	Var_1	Var_1Cat_6
User461851	Gender	GenderFemale
User461851	Ever_Married	Ever_MarriedYes
User461851	Age	Age35
User461851	everGraduated	GraduatedYes
User461851	Profession	ProfessionArtist
User461851	Work_Experience	Work_Experience3.0
User461851	Spending_Score	Spending_ScoreAverage
User461851	Family_Size	Family_Size2.0
User461851	Var_1	Var_1Cat_6
User460823	Gender	GenderFemale
User460823	Ever_Married	Ever_MarriedYes
User460823	Age	Age75
User460823	everGraduated	GraduatedYes
User460823	Profession	ProfessionLawyer
User460823	Work_Experience	Work_Experience1.0
User460823	Spending_Score	Spending_ScoreHigh
User460823	Family_Size	Family_Size2.0
User460823	Var_1	Var_1Cat_6
User459328	Gender	GenderMale
User459328	Ever_Married	Ever_MarriedYes
User459328	Age	Age48
User459328	everGraduated	GraduatedYes
User459328	Profession	ProfessionExecutive
User459328	Work_Experience	Work_Experience1.0
User459328	Spending_Score	Spending_ScoreHigh
User459328	Family_Size	Family_Size3.0
User459328	Var_1	Var_1Cat_6
User466541	Gender	GenderMale
User466541	Ever_Married	Ever_MarriedNo
User466541	Age	Age41
User466541	everGraduated	GraduatedYes
User466541	Profession	ProfessionEntertainment
User466541	Work_Experience	Work_Experience1.0
User466541	Spending_Score	Spending_ScoreLow
User466541	Family_Size	Family_Size4.0
User466541	Var_1	Var_1Cat_6
User461817	Gender	GenderFemale
User461817	Ever_Married	Ever_MarriedNo
User461817	Age	Age25
User461817	everGraduated	GraduatedNo
User461817	Profession	ProfessionDoctor
User461817	Work_Experience	Work_Experience1.0
User461817	Spending_Score	Spending_ScoreLow
User461817	Family_Size	Family_Size3.0
User461817	Var_1	Var_1Cat_6
User459187	Gender	GenderFemale
User459187	Ever_Married	Ever_MarriedYes
User459187	Age	Age52
User459187	everGraduated	GraduatedNo
User459187	Profession	ProfessionDoctor
User459187	Work_Experience	Work_Experience0.0
User459187	Spending_Score	Spending_ScoreAverage
User459187	Family_Size	Family_Size3.0
User459187	Var_1	Var_1Cat_4
User464352	Gender	GenderMale
User464352	Ever_Married	Ever_MarriedYes
User464352	Age	Age58
User464352	everGraduated	GraduatedYes
User464352	Profession	ProfessionDoctor
User464352	Work_Experience	Work_Experience0.0
User464352	Spending_Score	Spending_ScoreAverage
User464352	Family_Size	Family_Size2.0
User464352	Var_1	Var_1Cat_6
User459814	Gender	GenderFemale
User459814	Ever_Married	Ever_MarriedNo
User459814	Age	Age49
User459814	everGraduated	GraduatedYes
User459814	Profession	ProfessionArtist
User459814	Work_Experience	Work_Experience0.0
User459814	Spending_Score	Spending_ScoreLow
User459814	Family_Size	Family_Size3.0
User459814	Var_1	Var_1Cat_2
User460309	Gender	GenderMale
User460309	Ever_Married	Ever_MarriedNo
User460309	Age	Age28
User460309	everGraduated	GraduatedYes
User460309	Profession	ProfessionMarketing
